title,content,comment
뉴비 스익 하익 점핑권,"제가 로아 계정을 예에에에전에 만들고오랜만에 들어가보니 아르카나, 창술사를 만들어뒀었더라구요. (전투력?? 그건 갓 만든 50이에요.) 이 친구들이 뭐하는 애들인지 몰라 우선 냅둬두고 새로운 캐릭터로 리퍼 만들고 스익 미는 중입니다.1. 스익 리퍼로 다 밀고 하익 까지 줘도 되나요. 아니라면 다른직업 뭐할까요2. 원래 있던캐 (아르카나, 창술사) 는 살려두나요 지우나요?3. (2번) 만약 살려둔다면 어느 방식으로 키우나요?4. 점핑권은 어떨때 쓰나요5. 스익, 하익, 점핑을 다 쓴다면 다른캐를 키울려면 과금해야하나요?","1.스익으로리퍼해봤는데스타일이본인과맞다,그러면하익주셔도괜찮습니다.캐릭선정에성능이우선이시다면소서,건슬을추천합니다.대신장신구세팅값이좀많이드는건감안하셔야합니다.2.원래있던캐릭들도부캐개념으로키우셔도됩니다.캐릭창이모자르거나맘에안든다면지우셔도됩니다.지우기전에팔수있는아바타나물품들이있는지는확인해주세요.3.살려두신다면1)직접키운다(스익하는것처럼)2)영지에서지식전수를시켜파푸까지간다.이렇게두가지방법인데2번방법은골드와시간이소요되는점참고해주세요.살려서배럭으로하는걸추천하고싶은데그이유는강화에필요한재료수급,이벤트성재료수급(프레이야별등)에써먹으면좋기때문입니다.4.점핑권은위와같이배럭을키울때너무귀찮으면쓰면됩니다.5.스익,하익,점핑이없는상태에서새로캐릭을만들어키운다고하면사실벌어들인골드만있다면무과금으로가능합니다.배럭숫자가있을수록새로캐릭을키우는건점점쉬워집니다., 1.리퍼스익쭉진행하신다음1302달성하셨을때리퍼가맘에드신다면하익까지지정해주시면됩니다.현재리퍼인식이굉장히낮고물몸이라추천드리는직업은아니지만본인이맘에드신다면마이웨이가시면됩니다.2.지우실필요없습니다.배럭은어떻게든사용됩니다.나중에캐릭터창꽉차면지우던가하셔요.3.흔히들말하는내실용이죠.항해를나가면섬들이있고몇몇섬들은내실을위해반필수적으로진행해줘야하는섬들입니다.두키섬푸바섬속작섬지혜의섬같은.하지만본캐가진행할수있는에포나퀘스트는고작3개.그래서배럭들을항해나갈수있는레벨까지성장시킨뒤항해를나가각자3개의섬씩맡아서에포나를진행해줍니다.그렇게되면본1부2로총9개의에포나퀘스트를하루에동시진행가능하게됩니다.보다빠르게내실을쌓을수있는장점이있지요.4.점핑권은본캐키우다가일일던전입장제한으로성장이막히고에포나까지다진행하여더이상본캐로진행할컨텐츠가없다고판단되면아마스스로부캐를늘리시지않을까생각됩니다.본캐에집중해서키우시다가부캐만들고싶은생각드시면사용하시면되겟네요.점핑권은취소가불가능하니꼭캐릭터생성후트리시온에서미리직업체험해보신뒤맞는직업에후회없이선택바랍니다.참고로스익진행중인캐릭엔저얼대저얼대점핑권사용하시면안됩니다.5.배럭을키울때패스권을구매하셔서빠르게파푸니카까지올라가셔도되고다른방법으로는지식전수가있습니다.영지를일정레벨성장시키면지식전수시스템이생기고앞선캐릭터들이걸어간길을부캐가쉽게갈수있게만드는시스템입니다.한번겪었던스토리를자동으로밀어줍니다.비용은과금이아닌인게임재화골드이지만베른북부,로헨델,욘,페이튼등등대륙단위로순차적으로지식전수시켜줘야하며대륙간사이사이템레벨을맞춰줘야지식전수가가능합니다.베른북부지식전수를하게되면캐릭터생성하자마자302레벨부터시작하게되지만다음로헨델대륙지식전수를하기위해서는460의레벨이필요합니다.302부터460까지는카오스던전에서얻는장비를직접8강까지해서올려줘야다음지식전수가가능해지는그런시스템입니다.아무래도파푸니카패스권사는것보다오래걸리고귀찮은작업이지요.과금을할지귀찮고오래걸리더라도지식전수를할지는본인의선택입니다."
1415찍은 뉴비가 질문이 있습니다,1415찍구 이제 각인도 맞추고슬슬 직접 보스도 잡구 싶어서중갑 머시낑이이그머시기요호까지 익숙해질때까지 헤딩으로 부딛히다가벨가 도전중이긴 한데하다보니 몇가지 궁굼한게 있어서 여쭤봅니다그 보면 네임드 몬스터보면 피통밑에 게이지같은게 있어서 무력화 달려있는 스킬로 패다보면 게이지 다 떨어져서 딜타이밍 생기자나요?왜 애들은 피통도 않보이고아무리 패도 왜 그런거 않나오나요?아 그리구 스킬같은거에 보면 백어택이라고 붙은거 있던데 뒤에서 않때리면 데미지가 떨어지나요?,"가디언토벌은가디언의체력을보여주지않습니다, 아앗!!그럼그무력게이지같은건없는건가요?, 1.가디언은체력게이지를보여주지않는다.무력화게이지도마찬가지2.하지만무력화수치는정해져있어서패다보면갑자기무력화되면서뻗기도한다.(찐무)3.가디언들의무력화는대개패턴으로나오기때문에찐무보단패턴무력화후딜을넣는식이다.4.직업에따라다르지만,리퍼,블레이드,스트라이커,데모닉등이라면백어택딜러여서백에서공격해야딜이쎄다., 앗!!감사합니다!!궁굼중해결~!"
쌩뉴비 스토리 미는데 스커 vs 호크?,북미섭에서 할거라 룬 없고 템레벨 제한이 아르고스 전까지임하나는 스토리 밀고 다른 하나는 점핑할거.둘다 세팅 안돼있으면 깡통딜 구리다는 것 같은데 진짜임?편의성 측면에서 둘 중 뭐가 나아?,"꼭둘중하나면호크가더편함, 혹시왠지설명해줄수있어......??, 기본적으로원거리이고이동기괜찮고쫄정리(샤워)/시드,네임드정리(스나이핑)으로스킬분배도간편,그리고포지션제약도없으니까..문제는깡통딜이워낙구리다는건데그건스커도마찬가지..."
뉴비 아이템 질문입니더..,선택 예정으로 1415 만들었는데..1. 마수 낄려면 처음부터 다시 15까지 재련 해야 1415 되는건가요?2. 아니면 계승이 되나요???3. 계승이 된다면 6강부터 시작하는건가요..??,"선택or예정&gt;마수셋or유물장비강화수치그대로가져갑니다.계승당연히되구용, 답변감사합니다., 선택예정에서마수로계승할수있구요강화그대로옮겨갑니다근데요즘은유물구간진입이워낙빨라서마수잘안만들어요주차를오~래할캐릭터의경우만들면좋습니다..6셋기준세트옵션효과가워낙좋아서, 답변감사합니다."
뉴비 도화가 3333 질문이요,로아 자체를 처음 시작했는데요...서포팅이 좋아서 도화가 하구있는데33333 맞추고싶은데 그건 너무 비싸구 ㅠㅠㅠㅠ그렇다구 제 경제사정이 막 쓸 수 있는건 아니라서당분간은 3333으로 만족하려고 하는데요각성 만개 전문의 중갑 이렇게 하려구 해요(이렇게 많이 하시더라구요...)3333으로는 어디까지 갈 수 있나요??극신으로 하려구 하는데 3333갈 수 있는 곳에서는보석같은건 몇 레벨로 맞춰야 하나요??다른건 찾아보고 하겠는데 보석은 뭐라는건지 진짜 하나도 모르겠어서 그냥 되는데로 합성해서 사용하는 스킬 나오면 끼구있어요...찾아보니까 도화가 인식이 좀 안좋아보이던데....3333으로 갈 수 있는 곳들은 갈 수 있겠죠???귀여워서 다른 서폿은 별로 안하고 싶은데..도화가 스킬들도 저는 되게 좋거든요 ㅠㅠ,"요즘은비아하드까지도간당간당함쿠크까지딜러난임, 발탄비아쿠크순서인거죠???딜러난이면서폿도들어갈자리가없군요ㅠㅠ그래두딜러보단자리가좀있어보였는데그건아닌가봐요하드도간당간당이면좀고민되네요...작년에컨텐츠많이추가됐다그래서온건데할수있는게별로없으면...;ㅁ;, 진심으로비추함일단도화가가다른서폿보다구리다는시선도있고풀유물쿠크풀셋33333서폿도발탄비아힘들고쿠크는거의안되고아브도힘들어요...., 그럼차라리가격좀내릴때까지기다렸다가33333맞추는게낫겠죠?점핑권하나있는걸로홀나만들기는했는데...그쪽을파는게나으려나요..파푸니카끝내고건들지도않았는데..., 둘다서폿이네..아직서폿악세거품껴있긴한데랏딜이심해요보통은랏서폿인데8명중에서폿은두자리라..쿠크보시면서폿들이방파놓은것만수두룩이에요도화가비추드리는건레이드를가야재미를느낄텐데3333도화가는차고넘쳐서파티취업조차안되면재미못느끼고접으실까봐말씀드리는거에요ㅠ꼭하고싶다면하시는게맞지만요, 아아그렇군요...알려주셔서감사해요!서폿만큼딜을좋아하긴하지만서폿만의재미가있어서고민을좀해봐야겠네요...딜러로바꾸자니레이드에서케어하는재미를느끼고싶은거라흠...고민하면서골드나차근차근모으죠머...:)다시한번알려주셔서감사합니다ㅎㅎ, 아브12까진잘감"
뉴비 버스 후 존재하지 않는 모험가(발탄 노말),뉴비 존재하지 않는 모험가오늘 발탄 노말 버스 받은 아브렐슈드 서버 창술사인데 이제 다 끝내고 골드 입금하려고 했는데 계속 안되가지고 파티초대하고 친구 추가도 해봤는데 안되더라고요...그래서 찾아보니깐 다른 서버는 안된다고 하더라고요 오늘 블레이드님(칼이다낡았어요) 골드 못 보낸거 정말 죄송합니다...이럴때 어떻게 해야하는지 아시는 분 있으신가요? 정말 먹튀할 생각은 없었는데...,"서버확인하셨어요?서버틀리면못보내죠, 잘몰라서서버확인을못했어요.., 이럴때어떻게해야하는지아시나요, 서버가다르면보석거래를해야하는데버스기사분이알아서하셨을텐데..별다른말없으면저쪽도신경을안쓴거니뭐어쩔수없는듯"
뉴비 패키지 관련 질문좀 드리겠습니다 !,안녕하세요 오늘 처음 시작한 뉴비입니다 ㅜㅜ 디트를 육성중인데 게임이 마음에 들어 과금을 조금하려고합니다 팁게를 돌아다녀보니 복주머니랑 아크패스가 혜자라는 말이 있더라구요 뉴비한테는 더더욱 이득이라고 하시는데 아크패스 기간이 2월16일까지인데 오늘 시작한사람이 구매해도 괜찮을까요?. 레벨을 끝까지 못해서 보상을 전부 못받게된다면 손해일것같아 걱정이됩니다 ㅜ ,"2월16일까지판매,3월16일까지시즌기간이네요충분합니다프리미엄까진혜자니까구매하는거추천, 댓글감사합니다ㅜㅜ!룩딸이나탈것그런것보단인게임내효율을중요시하는데프리미엄과슈퍼프리미엄이차이가많이날지한번더여쭈어봐도될까요!?, 벽지,아바타필요없으면딱히요크리스탈은다른패키지에껴있거나55000짜리3300크리주는거사시면됩니다골드로구매해도되고요, 아크패스는걍무조건사는거임묻지도따지지도말고, 아크패스유료상품판매기간이그때까지인거지실제보상을다받을수있는건3/16까지입니다.걱정없이사셔도되겠습니다., 다들친절한답변감사합니다조금만관심있게봤으면알아챌걸못보고여쭈어봐서정말죄송합니다ㅜㅜ열심히하겠습니다!"
1415뉴비에용 ㅠㅠ,엊그제 막 하익으로   1415 찍고 각인 3333 찍었습니다근데.... 보니 해야할게많던데뭘먼저해야할까요스포 285인데  300을 넘게 목표로 스포작을 먼저할까요아니면 뭐 발탄가기전에 우선순위로 할것좀 알려주세요 할건많다는데 뭘먼저할지 ㅜㅜㅜㅜ 모르겠더여,"일일퀘꾸준히하시면서주간은발탄,아르고스하시고스킬포인트작부터하셔요.오르페우스의의별,섬의마음20개,거인의심장등이요.이그네아의징표는천천히긴호흡으로하시구요.그리고호감도작도매일해주면좋아요~~, 스포먼저하는게좋을거같아요!저는1420뉴비인데스포339에요!339쯤되니까10레벨6개에8레벨하나7레벨하나되더라구요"
뉴비입니당 충모닉 전설장비 4선택2예정 어느 부위인가요?,검색해보니까 4선택 2예정? 이라고 하던데2예정 부위를 어디로 해야 하는지 알고 싶어서 질문 드립니다아무 부위나 하면 되나요? 아니면 정해진 부위가 있다면 알려주세요 ㅠㅠ,"아무부위나하면됩니다날개가보통많이드는데그만큼수급이잘안되니환각어깨,장갑정도?예정2셋을오래들고가는게좋긴하죠환각4셋이마수셋이나2예정보다좋다곤말못해서요, 딱히정해진건없지만보통예정은6셋전까지들고있는게좋으니날개드는부위를예정으로가면좋습니다."
완전뉴비 직업선택 질문입니다.,로스트아크를 완전 처음으로 키워보는 뉴비인데요.직업이 너무 많아서 고민이 되네요 ㅎㅎ제가 좋아하는게 묵직하고 강력한 손맛을 느낄수 있는 그런 캐릭인데지금까지 둘러보니 2개로 압축되었습니다.천천히 애정을 가지고 키워볼 생각인데디스트로이어 vs 블래스터 어떤게 좋을지 추천좀 부탁드려요,"둘중에고민하시는거면근거리원거리차이겠네요블래스터는한방딜보다는지속딜러구요디트는기모아서한방딜(분망디트기준)둘중에꼴리는거하셔용, 1302부터시작할수점핑권은2장지급될겁니다2개캐릭다만들어보고더손에맞는걸로익스프레스적용하시면될것같습니다다만2캐릭다어딘가나사가빠져있다나름힘들다개선되어야할부분이있다는평이많습니다버서커..한번후보에넣어보시되다음업데이트될직업으로여버서커가예정되어있다는점염두에두시고직업정해보세요, 오옷감사합니다!일단콰콰광하는느낌의디스트로이어부터손대보는걸로"
